work_id,title,rating,category,relationship,character,freeform
50969554,Platonic Kiss,General Audiences,M/M,"Regulus Black/James Potter, Regulus Black/James Potter/Lily Evans Potter, Sirius Black/Remus Lupin, Regulus Black/Remus Lupin, Sirius Black/James Potter","Regulus Black, James Potter, Lily Evans Potter, Sirius Black, Remus Lupin, Peter Pettigrew","Marauders Era (Harry Potter), Platonic Kissing, Jealousy, Lily Evans Potter is So Done, Sirius Black & James Potter Friendship"
50968141,Midnight in the Prefect's Bath,Explicit,"F/M, M/M, Multi","Draco Malfoy/Theodore Nott, Hermione Granger/Draco Malfoy/Theodore Nott","Hermione Granger, Theodore Nott, Draco Malfoy","Alcohol, Halloween, Halloween Costumes, Hogwarts Prefects' Bathroom, Hogwarts Eighth Year, Threesome - F/M/M, Oral Sex, Consent is Sexy, Pining Draco Malfoy"
50967061,1979,General Audiences,"F/F, Gen, M/M, Multi","Regulus Black/James Potter/Lily Evans Potter, Regulus Black/James Potter, James Potter/Lily Evans Potter, Sirius Black/Remus Lupin","Regulus Black, James Potter, Lily Evans Potter, Sirius Black, Remus Lupin, Harry Potter, Albus Dumbledore, Mary Macdonald (Harry Potter), Marlene McKinnon, Evan Rosier, Pandora Lovegood, Dorcas Meadowes","Polyamorous relationship, Lily is pregnant with Harry, Good Regulus Black, Inferi (Harry Potter), Angst, Married James Potter/Lily Evans Potter, Dating James Potter/Lily Evans/Regulus Black, James Potter Has ADHD, Albus Dumbledore Bashing, Order of the Phoenix (Harry Potter), Bisexual Regulus Black, Pansexual James Potter, Gay Remus Lupin, Bisexual Sirius Black"
50966977,Naptime Blue Balls,Explicit,Multi,"Sirius Black/Remus Lupin/James Potter, Sirius Black/Remus Lupin, Sirius Black/James Potter, Remus Lupin/James Potter","James Potter, Sirius Black, Remus Lupin, Harry Potter","Consensual Somnophilia, Married Life, Married Sex, Established Relationship, wolfstarbucks raises harry, Blow Jobs, Dom/sub, Top Remus Lupin, Versatile James Potter, Bottom Sirius Black, Dom Remus Lupin, Sub James Potter, Sub Sirius Black, Orgasm Delay, Anal Fingering, Anal Sex, DILFs, Anal Train, Sleepy Sex, Threesome - M/M/M, Explicit Sexual Content"
50966257,Could Ghosts Be Obliviated?,Mature,"F/M, M/M",,"Moaning Myrtle, Hogwarts Ghosts, Hermione Granger, Crookshanks (Harry Potter), Mrs Norris (Harry Potter), Abraxas Malfoy, Draco Malfoy, Lucius Malfoy, Remus Lupin, Sirius Black, George Weasley","Moaning Myrtle's Bathroom, Myrtle is thirsty, Ghosting is hard, pervy myrtle, Hogwarts Quidditch Pitch Locker Rooms, shark mode, #ffp, I'm Sorry, minor Wolfstar"
50963422,One of the Living,Explicit,M/M,Colin Creevey/Harry Potter,"Harry Potter, Colin Creevey","Harry Potter Epilogue What Epilogue | EWE, Post-War, Colin Creevey Lives, Getting Together, Friends to Lovers, Idiots in Love, Fluff and Smut, Gay Harry Potter, Gay Colin Creevey, Morning After, Explicit Sexual Content, Kissing, Morning Sex, Anal Sex, Coming Untouched, Size Difference, Harry Potter Has a Large Cock, Top Harry Potter, Bottom Colin Creevey, Colin Creevey is a Menace"
50959504,Natural As A Dream,Mature,F/M,"Hermione Granger/Draco Malfoy, Minor or Background Relationship(s)","Hermione Granger, Draco Malfoy, Harry Potter, Ginny Weasley","Romance, over ten years of longing, Sexual Content, Unresolved Sexual Tension, Mutual Pining, Pining Hermione Granger, Pining Draco Malfoy, Weddings, Slice of Life, Co-workers"
50958676,Symphony,Mature,F/F,Bellatrix Black Lestrange/Narcissa Black Malfoy,"Bellatrix Black Lestrange, Narcissa Black Malfoy","Sibling Incest, Swearing, Pet Names, Mistress, Sexual Content"
50956339,Bertie Bott's Every Business Meeting,General Audiences,,,Bertie Bott,
50954038,Surprise in the Bushes,Teen And Up Audiences,F/M,Hermione Granger/Charlie Weasley,"Hermione Granger, Charlie Weasley","Romance, Familiars, Knarls (Harry Potter), One Shot, Charlie Weasley-centric, Drama, Not Canon Compliant, Fluff, Fluff and Humor"
50953423,She was everything,Teen And Up Audiences,F/F,"Mary Macdonald/Lily Evans Potter, Marlene McKinnon/Dorcas Meadowes","Mary Macdonald (Harry Potter), Lily Evans Potter, Marlene McKinnon, Dorcas Meadows (mentioned), Remus Lupin (Mentioned)","Getting Together, Feelings Realization, Kissing, Girls Kissing, Fluff, Tooth-Rotting Fluff, No Sex, No Smut, just lesbians, Severus Snape Bashing"
50952142,Rabbit Pot Pie,Teen And Up Audiences,F/M,Hermione Granger/Severus Snape,"Hermione Granger, Severus Snape","Ron Bashing, spell gone wrong, rabbits are food, talking about killing rabbits, pot pie"
50949733,Voldemort's friend,Teen And Up Audiences,"F/M, Gen","Tom Riddle | Voldemort & Original Female Character(s), Tom Riddle/Original Female Character(s), Tom Riddle/Original Character(s), Tom Riddle & Original Character(s)","Tom Riddle | Voldemort, Tom Riddle, Original Female Character(s), Original Muggle-born Characters (Harry Potter)","Ravenclaw Reader, Reader-Insert, Poetry, Ravenclaw/Slytherin Inter-House Relationships, Hurt/Comfort, Emotional Hurt/Comfort, Emotional Hurt, Regret, Character Death, Original Character Death(s), Soulmates, Ravenclaw & Slytherin Inter-House Friendships, Male-Female Friendship, Bullying, Pining, Young Tom Riddle, Cross-Posted on Wattpad, Cross-Posted on FanFiction.Net, Minor Character Death, Not Actually Unrequited Love, Not Beta Read"
50948143,The Prodigal Son,General Audiences,Gen,Percy Weasley & Weasley Family,"Percy Weasley, Chester Davies, Hermes (Harry Potter), Weasley Family (Harry Potter)","Canon Compliant, Missing Scene, Book 5: Harry Potter and the Order of the Phoenix, Angst, Weasley Week"
50948077,Not Mine Is The Glory,General Audiences,Gen,"Harry Potter & Ron Weasley, Hermione Granger & Ron Weasley, Charlie Weasley & Ron Weasley","Ron Weasley, Charlie Weasley, Hermione Granger, Weasley Family (Harry Potter)","Canon Compliant, Missing Scene, Book 4: Harry Potter and the Goblet of Fire, Jealousy, Advice, Brothers, Weasley Week"
50946595,Without a Doubt,General Audiences,M/M,"Regulus Black/James Potter, Regulus Black & Barty Crouch Jr. & Pandora Lovegood & James Potter & Evan Rosier",,"Jegulus, The Slytherin Skittles interogate James, Fluff, No Angst, cute jegulus"
50942002,Didn't You Flash Your Green Eyes At Me?,General Audiences,"F/F, F/M","Mary Macdonald/Lily Evans Potter, James Potter/Lily Evans Potter, Remus Lupin & Mary Macdonald, Mary Macdonald & Harry Potter","Mary Macdonald (Harry Potter), Harry Potter, Remus Lupin","James Potter & Lily Evans Potter Die, Sirius Black in Azkaban, Mary is an artist, remus is a museum director, remus lives in Greece, Mary live just outside of london, harry lives with the Dursley, Mary Macdonald Raises Harry Potter, One Shot, POV Third Person, Mary is still in love with Lily, Angst, just a little bit, Marauders Era (Harry Potter), Alternate Universe - Modern Setting, Implied/Referenced Child Abuse"
50939461,Yes sir,Explicit,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin","Dom Remus Lupin, Sub Sirius Black, POV Remus Lupin, Anal Fingering, Anal Sex, Sexual Roleplay, Roleplay, Teacher/Student Roleplay, Established Relationship, Established Sirius Black/Remus Lupin, Consensual Kink, Spanking, Belts, HP Kinktober 2023, Plot What Plot/Porn Without Plot"
50937550,"And they were so very young, but I will never be quite that old",Not Rated,Gen,,"Severus Snape, Albus Dumbledore, Lily Evans Potter, Death Eater Characters, Tom Riddle | Voldemort","Character Study, Sort of? - Freeform, more like I had a revelation, POV Second Person, in a non weird way, just give it a chance, War, Character regression?, Nightmares, the tragedy of being young in a war, hard choices"
50936680,Aware,Teen And Up Audiences,F/M,,"Neville Longbottom, Pansy Parkinson, Luna Lovegood, Ginny Weasley, Hannah Abbott","Drabble, Unrequited Love, Community: neville100"
50931094,Dudley's exam,Not Rated,,"Dudley Dursley & Harry Potter, dudley and parents","Dudley Dursley, Harry Potter, J. K. Rowling","Alternate Universe - Harry Potter Setting, Hogwarts, One Shot, Short One Shot, Short Harry Potter, Short"
50930824,2 A.M.,General Audiences,F/M,Remus Lupin/Nymphadora Tonks,"Remus Lupin, Nymphadora Tonks",Book 7: Harry Potter and the Deathly Hallows
50929744,One Night at a Time,Teen And Up Audiences,Gen,Harry Potter/Other(s),"Harry Potter, Hermione Granger","Ficlet, Light Angst, Implied/Referenced Drug Use, Implied/Referenced Sex, Unhealthy Coping Mechanisms, Anonymous Sex, One Night Stands, Post-War"
50929015,The Playful Stillness of the Lake,Explicit,"F/M, M/M, Multi","Hermione Granger/Draco Malfoy/Theodore Nott, Hermione Granger/Draco Malfoy, Draco Malfoy/Theodore Nott, Hermione Granger/Theodore Nott","Draco Malfoy, Theodore Nott, Hermione Granger","Fluff and Smut, Shameless Smut, Double Penetration, Threesome - F/M/M, christening the lake, Water Sex, they are obsessed with each other, Hermione and Theo relationship, Vaginal Sex, Vaginal Fingering, Anal Sex, no beta we die like men, I Wrote This Instead of Sleeping, I Will Go Down With This Ship, Tequila, Simp Draco Malfoy, POV Draco Malfoy, Praise Kink"
50927809,Extremely Kissable,General Audiences,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin","Fluff, One Shot, First Kiss, Secret Crush, Drunken Kissing, (but not really drunken), I Wrote This Instead of Sleeping, Marauders Era (Harry Potter), Marauders"
50926960,Love Me More,Teen And Up Audiences,M/M,"Barty Crouch Jr./Evan Rosier, Pandora Lovegood/Lily Evans Potter, Pandora Lovegood & Evan Rosier","Evan Rosier, Pandora Lovegood, Barty Crouch Jr., Lily Evans Potter, Regulus Black","Unrequited Rosekiller - Freeform, Past or kind of Mentioned Pandalily?, Angst, Hurt No Comfort, Mild Comfort, it doesn't help, Unrequited Bartylus, just a bunch of unrequited love, it's not really mentioned but Evan's asexual, that's important to me, Gay Evan Rosier, Lesbian Pandora Lovegood, rosier twins, Smoking, pandora knows everything about evan and probably you too"
50926201,"out, damn spot",General Audiences,F/M,Audrey Weasley/Percy Weasley,,weasleyweek
50919316,Missing Piece,Not Rated,F/M,Harry Potter/Charlie Weasley,"Charlie Weasley, Harry Potter","Female Harry Potter, Soulmate-Identifying Marks"
50918944,The Best Christmas Ever,General Audiences,Gen,Seamus Finnigan & Harry Potter,"Seamus Finnigan, Harry Potter, mentioned Ron Weasley - Character","Developing Friendships, Cuddling & Snuggling, Platonic Cuddling, Fluff, Implied/Referenced Child Abuse, Book 1: Harry Potter and the Philosopher's Stone, Not Canon Compliant, Christmas, Hogwarts, HP Snooze Fest 2023, Sleepy Cuddles, Prompt Fic"
50918581,Deny her?,Explicit,F/F,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, Original Male Character(s)","Alternate Universe - Modern Setting, Engagement, Dom Remus Lupin, Sub Sirius Black, Female Sirius Black/Female Remus Lupin, Trans Female Character, Sirius wants dick, She gets dick, I hate waterproof mascara, Female Ejaculation, Ao3 LET ME TAG SQUIRTING, Vaginal Sex, Riding, Fluff and Smut, Remus lupin is so sexy please, Sirius is so obsessed with her (me too siri, me too), Too many fucking pet names jesus, Smut, Shameless Smut, Aftercare, Semi-Public Sex, Praise Kink, Sirius Black Has a Praise Kink, Belly Bulge, Remus Lupin Has a Large Cock, Top Remus Lupin, Bottom Sirius Black"
50918527,A Ring of Endless Light,Teen And Up Audiences,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, Harry Potter, Hermione Granger, Ron Weasley","Remus Lupin Lives, Sirius Black Lives, Gay Remus Lupin, Gay Sirius Black, Alternate Universe - Canon Divergence, Harry Potter Epilogue What Epilogue | EWE, Fluff, Domestic Fluff, Tooth-Rotting Fluff, Professor Harry Potter, Professor Remus Lupin"
50917099,Redemption,Teen And Up Audiences,F/M,Hermione Granger/Severus Snape,"Hermione Granger, Severus Snape, Neville Longbottom","redemption arc sort of, Post Battle of Hogwarts, Snape Lives"
50916307,chant du cygne,Mature,M/M,"Harry Potter/Tom Riddle, Harry Potter/Diary Tom Riddle","Harry Potter, Tom Riddle","has literally nothing to do with swans, slight angst, mostly fluffy fluff, tommy boy is a horcrux, soul bonds, harry's in love?, a little dark, only 1 scene"
50914759,Hate to Love,Teen And Up Audiences,F/M,"Hermione Granger/Original Male Character(s), Hermione Granger/Draco Malfoy","Hermione Granger, Original Male Character(s), Draco Malfoy, Ron Weasley (mentioned)","Arranged Marriage, Implied/Referenced Cheating, Jealous Hermione Granger, Ambiguous/Open Ending, Hate to Love, Don't Like Don't Read, Alternate Universe, Memory Loss"
50914039,Nothing Without You,General Audiences,,,George Weasley,"Hurt No Comfort, Whump, Grief/Mourning, Loss, Severitus812's Cultober 2023, Depression, Drabble"
50913673,The Prince of Dreamland,Explicit,F/M,"Hermione Granger/Draco Malfoy, Hermione Granger/Ron Weasley, Astoria Greengrass/Draco Malfoy","Hermione Granger, Draco Malfoy, Ron Weasley, Astoria Greengrass","Sin's Dreamland, Patented Daydream Charms (Harry Potter), Kinktober, Sexual Content, Sexual Tension, Foreplay, Erotica, Post-Hogwarts, Canon Compliant, Alternate Dimension, Dom Draco Malfoy, Humiliation, Dubious Consent, Implied/Referenced Cheating, Plot What Plot/Porn Without Plot, Corsetry, corset kink, Stockings, fairytale retelling, cinderella retelling, Regency, Princess Fantasy, ungloved touching (scandalous!), Secret Sex, Semi-Public Sex, Exhibitionism, Hidden Sex, Oral Sex, Vaginal Fingering, Clothed Sex, Naked Female Clothed Male, Hurt/Comfort, scandalous ankle touching, Royal Prince Draco Malfoy, Dancing, Royal Ball, Trysts on the Terrace, One Shot, Fic within a Fic"
50912620,Hallowe'en Humbug,Mature,F/M,Hermione Granger/Severus Snape,"Severus Snape, Hermione Granger","Fluff, Costumes, Established Relationship, Severus is a humbug, Hermione loves holidays"
50912119,One Night Only,General Audiences,F/M,Hermione Granger/Severus Snape,"Severus Snape, Hermione Granger","angst with fluff, Portrait Severus, Conversing with the dead, Canon with exception to Hermione & Severus in DH, teacher/student relationship"
50911474,Beyond Cocytus,Teen And Up Audiences,M/M,Draco Malfoy/Harry Potter,"Harry Potter, Draco Malfoy","Drama, Ferryman Draco Malfoy, Psychopomps, Halloween, Community: hp_halloween, Don't copy to another site"
50911006,Cocoa,General Audiences,F/M,Arthur Weasley/Molly Weasley,"Molly Weasley, Arthur Weasley","Fluff, Teenagers, Canon Compliant, Pre-Canon, based on a line from GoF, Developing Relationship"
50909002,Coffee and Cigarette Ash,Not Rated,,,"Severus Snape, Albus Dumbledore, Minerva McGonagall, Poppy Pomfrey, Harry Potter","One Shot, Short, Severus Snape Needs a Hug, Severus Snape Has a Heart, Headaches & Migraines, Book 3: Harry Potter and the Prisoner of Azkaban, Book 4: Harry Potter and the Goblet of Fire"
50908606,Venturing Out,General Audiences,M/M,Regulus Black/Original Male Character(s),"Regulus Black, Original Muggle Character(s)","Alternate Universe - Soulmates, First Meetings, Muggles, Halloween"
50908189,The Language Of Love,General Audiences,M/M,Sirius Black/Remus Lupin,"Remus Lupin, Sirius Black, Regulus Black","Slice of Life, Fluff, Tooth-Rotting Fluff, Fluff and Angst, Some Plot, not exactly, remus ships jegulus, sirius being his dramatic self, Established Relationship, wolfstar week 2023, implied jegulus, So much sweetness, will rot your teeth, Fluffy Feelings, mushy mushy, Remus Lupin is So Whipped, attempt at poetry, I Tried, I Will Go Down With This Ship, Marauders Era (Harry Potter), ongoing first wiarding war, Regulus Black Lives, He destroyed the horcrux, Regulus Black and Sirius Black Angst, Reconciliation, Brotherly Bonding, Kissing, implied nsfw, Nothing explicit, but heavy makeout session, Happy Ending, protect trans people, remus lupin wears glasses because i said so, ok lots of kissing, Dual POV, Love Confessions, Some Humor, Established Sirius Black/Remus Lupin, Remus being a sappy idiot"
50906776,"Somewhere in the haze, got the sense I'd been betrayed",Teen And Up Audiences,Gen,Hermione Granger & Harry Potter & Ron Weasley,"Hermione Granger, Harry Potter, Ron Weasley","Book 7: Harry Potter and the Deathly Hallows, Aftermath of Torture, War, Rescue, Rescue Missions, Confusion, cultober, Severitus812's Cultober 2023, Betrayal"
50903998,Regulus' Pet (and only his),Mature,M/M,Regulus Black/James Potter,"James Potter, Regulus Black","Background Redpanda, Background Wolfstar, Background rosekiller, Posessive Regulus Black, Choking, Choking Kink, Master/Pet, No Smut but Spiceeee, Spicey, Implied Bottom James Potter, Implied Top Regulus Black, Dom Regulus Black, Master Regulus Black, Sub James Potter, Pet James Potter, Taller Regulus Supremecy, Autistic James Potter, James Potter Has ADHD, Trans James Potter, James being Audhd/Trans is not important to the storyline but it is important to me"
